Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
Slovak Republic,SVK,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11632.7452578559,11808.7592663138,12492.232110929,13183.5792114244,14044.6526477464,14869.3393686783,15445.1403959532,15397.7452264693,15605.1961129724,16152.2710836105,16888.9431922391,17815.829837356,18756.5539505275,20020.8375943888,21712.1783648146,24049.9833717541,25382.1684009197,23973.8413853129,25159.0775487579,25835.0047572051,26218.4716043616,26580.7178548938,27285.284673711,28308.8797698535,29212.3781979582,30155.1521229863
Slovak Republic,SVK,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40719116151.9267,41493319725.4483,44068200326.7641,46643323562.6402,49795081605.2952,52816419598.4677,54935315957.9278,54822660413.6773,55486109654.2554,57326288833.4398,59919037774.8649,63165880222.509,66487670525.7091,70976227122.3309,76975767928.5596,85288825294.8242,90090397691.8659,85205207756.7775,89501012915.7314,92024135539.0658,93549112293.0531,94943598803.0619,97554865847.2345,101310826326.841,104679102604.032,108238366185.515
Slovenia,SVN,Adjusted net national income per capita (constant 2010 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12711.4365672682,13093.5973209072,13750.5424892379,14223.8547199459,15080.3096395866,15102.1794410974,15763.6087912785,16479.8777319209,16982.5406407827,17479.731630292,18004.2185614465,18887.9391145508,20095.9162094597,20456.095727766,18855.9330160886,18452.1736239284,18327.4801036302,17359.5558973337,17257.7269835113,18111.4646867787,18206.6607192202,18962.0460310881,..
Slovenia,SVN,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18431.0451867231,19091.0675739613,20094.4571077514,20800.0059679542,21881.4361908644,22723.3270446698,23356.7055188022,24222.7057674997,24896.119087735,25962.9085086601,26955.4759051744,28389.3382006689,30190.723646843,31137.7763671714,28451.5455225073,28678.3726303687,28804.7015194266,27976.9163065514,27622.6855482922,28417.656441512,29037.7416756681,29930.037038675,31400.8395120955
Slovenia,SVN,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,89.0636215209961,90.0639114379883,91.3647308349609,92.010612487793,92.5997314453125,92.9132766723633,92.1650619506836,91.9275817871094,91.5282135009766,92.9911575317383,92.8682708740234,93.2271270751953,93.7461700439453,93.8032073974609,93.6952590942383,94.7698211669922,94.3382415771484,95.9439697265625,..,..
Slovenia,SVN,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29973079669.4402,31027017316.3351,32613857009.5778,33685428176.1259,35462116830.8406,36935721676.5757,38025091121.1794,39483849698.5294,40606013481.9797,42373104165.1024,44069302645.239,46561862055.1658,49794021535.9604,51437289127.8172,47426581431.5147,48013606745.4803,48325391228.4831,47035305257.5313,46502839741.4843,47888250500.4639,48969999339.1887,50511749001.8176,53037744699.125
Small states,SST,Adjusted net national income per capita (constant 2010 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5575.98487649233,5768.7531035126,6646.80925820263,7375.00506107618,7892.42706187181,7245.48026093344,7781.20482995333,8844.40854352793,9187.10199108406,9455.84249595469,9525.28814705924,9081.65860064487,..,..
Small states,SST,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12657.5878311569,12950.7907698744,13329.7780524937,13749.054976287,14686.6879561525,15222.1060302174,16504.2555129515,17559.8212202593,18332.4756200318,18176.148351377,19121.4592839875,20039.200963529,20345.4694373349,20539.0964959147,20678.9415067307,20801.2361825453,20734.5160598989,20761.674927981
Small states,SST,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38.2287902832031,40.1557693481445,41.2829093933105,42.0373802185059,42.4121894836426,42.8301391601563,43.384220123291,42.681510925293,42.8176498413086,43.0649490356445,42.9516906738281,43.2339515686035,43.1813011169434,43.0926895141602,43.3075408935547,43.2065200805664,44.3004913330078,45.3593788146973,45.8749885559082,46.2515602111816,46.7841682434082,47.6182708740234,48.5139808654785,49.6927490234375,49.0997695922852,49.5734214782715,50.0880088806152,50.8645095825195,52.0985717773438,52.7220802307129,54.3550186157227,54.9830017089844,55.0829315185547,55.3470611572266,55.5755500793457,56.1791381835938,56.5113410949707,56.383960723877,55.9981384277344,55.7283782958984,56.1045684814453,56.4622688293457,56.5696182250977,..
Small states,SST,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,199542271884.628,207001114402.77,213153105550.386,222557175169.53,230842925136.449,240807589822.996,251737202146.259,272474595466.768,287301298285.053,316285424815.443,343078382327.917,364512479967.832,367660212974.448,393490982670.797,419235881702.939,432950303510.011,444656191189.151,456148951582.271,467491650005.92,474950217612.701,484235302400.261
Solomon Islands,SLB,Adjusted net national income per capita (constant 2010 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,618.238776563239,..,..,..,..,..,..,..
Solomon Islands,SLB,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1883.17974944556,1940.77797895237,2126.08980174045,2148.7466719867,2280.66469347505,2399.50774714948,2370.42682732313,2271.87102131865,2249.08355110295,2177.49919154322,1816.73478329324,1627.43619528207,1540.40433646997,1598.27707444537,1634.29798505643,1680.50647819996,1754.17543456193,1838.59284623088,1924.00148909198,1791.82854492608,1871.36935209356,2071.8920905768,2119.46796833251,2137.00395228146,2139.56074060145,2149.22163239839,2179.2321173534,2205.92320480796
Solomon Islands,SLB,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.5589904785156,18.8497200012207,21.9005508422852,28.247989654541,..,..,..,34.2579116821289,30.959400177002,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,404992002.135782,429308445.791426,483789608.006826,503027300.655914,549274724.603251,594444837.173453,603986745.827872,595291307.940905,605910509.572919,602986381.320632,516955401.688764,475709781.878089,462389895.989004,492445247.692077,516567042.630214,544571140.18616,582400591.286702,625032321.928704,669375209.648698,637728003.475092,681151189.956511,771033398.842218,806157010.33977,830485615.190125,849172294.870149,870760294.323488,900859048.929468,930032622.843267
Somalia,SOM,Adjusted net national income per capita (constant 2010 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0979899987578392,0.12975999712944,0.227840006351471,0.212799996137619,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,Adjusted net national income per capita (constant 2010 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,3944.64115531171,4001.23946996948,4434.61523606475,4552.5226965178,4180.28542787434,3987.3389109274,3853.69985416738,3936.95043899392,3956.04150447525,4251.61912063762,4192.29410849595,4078.41500788023,4045.25262713906,4294.53641792808,3936.980986892,3776.35729476638,3952.59685479082,4030.71616939361,4068.22885494627,3968.06804050129,3985.10542922764,3964.59461980136,4071.32374464332,4070.83547815465,4159.76527886983,4246.30057429253,4291.25182282389,4249.66519205359,4277.67624217669,4424.12631084843,4437.51028769536,4694.41262251625,4824.89880046872,5011.8787614378,5266.5648893698,5591.4328350644,5713.70798607657,5496.22451725797,5694.98980948265,5847.98602174187,6030.32038002258,6074.82573316275,6089.41393350445,6096.3080226346,6233.45117196164,6125.72125152635,..
South Africa,ZAF,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9696.38408510061,9378.59063823616,8963.08312666399,8862.01647517177,8944.71036994886,9032.90024673362,9243.94212969863,9323.7568168266,9220.95791822507,9294.56371187606,9538.96850314807,9661.16535827179,9878.96312772748,10037.4214909804,10364.3629712982,10783.1949595734,11261.9597607127,11741.3531497987,11989.8600536776,11676.0449366292,11887.8050343927,12118.7378564659,12215.2518670855,12339.7323984344,12389.7146679241,12377.6592598329,12286.6971248333,12294.8761402351
South Africa,ZAF,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,49.0067405700684,..,..,..,..,60.1935615539551,59.9538192749023,61.2763290405273,63.8119506835938,65.7702865600586,67.3449630737305,68.2383728027344,..,..,..,..,..,..,..,..,..,65.2173614501953,..,..
South Africa,ZAF,GDP (constant 2010 US$),NY.GDP.MKTP.KD,79031575209.6364,82070142853.2408,87140340334.872,93565731610.7181,100994646417.743,107178307066.182,111935210729.016,119990713173.636,124974461227.5,130868045123.05,137736882357.761,143630602824.288,146007347518.505,152682800251.291,162013329327.251,164760181366.256,168467127366.092,168308705034.006,173382453361.012,179954521865.013,191868564092.759,202154134003.442,201379093715.004,197660539182.213,207739477206.304,205222747261.752,205259348283.303,209571303706.536,218373576247.576,223603152058.125,222892573270.329,220623036792.221,215908196989.976,218571467591.707,225640381306.165,232670508863.456,242690994509.847,249114610363.006,250403430662.916,256308213378.493,266956652372.238,274259239026.522,284318510830.078,292703285897.681,306034661713.693,322184452760.099,340238589494.961,358476960476.36,369916145420.775,364226461992.297,375298134440.469,387623544617.738,396203024500.833,406049405943.569,413549172748.628,418840692619.705,421208662669.69,426768874668.815
South Asia,SAS,Adjusted net national income per capita (constant 2010 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,342.851745981125,339.900293897363,336.39328622926,343.449546829605,322.865819019541,329.248977614855,346.292959255527,363.078315759041,371.972316010343,355.440569330679,376.376099920183,382.892543059085,377.27769865687,396.256251591904,399.001890478489,410.059280002787,417.425126227321,432.650917626336,451.659100722644,464.135054269672,478.854238182792,476.67406919053,490.146650962631,501.845607967647,520.757030668242,542.621075396401,564.411821491391,575.952932769497,606.441153288314,629.619398706576,633.883686636381,649.417158538448,667.875132571397,704.495685597768,753.941562282919,805.913159306516,858.511251683223,925.644997417558,943.82567374218,1023.12203436111,1100.85730221038,1158.44151220399,1210.08513494345,1264.55010858051,1325.39640346073,1397.08542824392,1469.32223781107,..
South Asia,SAS,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1847.59755643543,1844.15993218438,1909.44249187449,1949.86440490887,2023.93890128316,2119.61922983198,2218.80881509258,2256.27235450659,2335.14807200693,2466.74003077743,2520.23647405419,2579.88061431234,2627.92372977266,2767.6432054818,2926.16244768334,3130.56806434697,3346.10795782385,3588.22992755856,3669.8291298263,3887.93973323779,4173.3101721082,4371.63818306563,4547.64992301789,4758.13957041178,5022.28461086005,5332.82227812348,5624.74471773812,5914.96531627296
South Asia,SAS,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37.8961906433105,39.179759979248,39.4265518188477,40.8044395446777,42.4147987365723,43.6091918945313,45.3901481628418,46.8107414245605,48.7785301208496,50.609260559082,50.2481803894043,52.6222496032715,54.5473709106445,56.5245704650879,58.1932106018066,58.7280807495117,59.4217796325684,59.8931198120117,..
South Asia,SAS,GDP (constant 2010 US$),NY.GDP.MKTP.KD,178281304948.389,185625510836.39,191800469736.25,202078021659.484,217637164397.108,215565552688.786,217754136887.01,231632278919.7,241811253859.881,256082699783.538,270748944570.661,272844656200.909,268473630702.18,278593586112.83,284925110016.887,305617476690.411,313056950003.414,333095237955.904,353239473774.542,342678942385.023,364939023631.008,388121449449.595,402754568657.319,429917144510.959,447812086153.738,472004384614.749,494707392552.029,515374977075.285,559392537388.221,589918810243.708,621900576627.048,633827785908.029,670103222409.794,699599598419.073,741977643159.599,793539804914.072,847896642558.429,880084010464.108,929312197149.429,1001376239354.69,1042212931499.57,1086974818633.49,1127381049134.91,1209007847770.54,1300065838167.33,1414085329452.83,1536714819578.81,1675158979399.88,1740166471463.11,1872575948128.08,2042144113594.69,2171080898032.74,2290882811287.07,2430009982186.33,2599882607029.26,2797619174158.54,2988827716871.23,3182405851619.85
South Asia (IDA & IBRD),TSA,Adjusted net national income per capita (constant 2010 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,342.851745981124,339.900293897362,336.39328622926,343.449546829605,322.865819019541,329.248977614855,346.292959255527,363.078315759041,371.972316010343,355.440569330679,376.376099920183,382.892543059085,377.27769865687,396.256251591904,399.001890478489,410.059280002786,417.425126227321,432.650917626336,451.659100722644,464.135054269672,478.854238182792,476.67406919053,490.146650962631,501.845607967647,520.757030668242,542.621075396401,564.411821491391,575.952932769497,606.441153288314,629.619398706576,633.883686636381,649.417158538448,667.875132571397,704.495685597768,753.941562282919,805.913159306517,858.511251683223,925.644997417558,943.82567374218,1023.12203436111,1100.85730221038,1158.44151220399,1210.08513494345,1264.55010858051,1325.39640346073,1397.08542824392,1469.32223781107,..
South Asia (IDA & IBRD),TSA,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1847.59755643543,1844.15993218438,1909.44249187449,1949.86440490886,2023.93890128316,2119.61922983198,2218.80881509258,2256.27235450659,2335.14807200693,2466.74003077742,2520.23647405419,2579.88061431233,2627.92372977266,2767.6432054818,2926.16244768334,3130.56806434697,3346.10795782385,3588.22992755857,3669.8291298263,3887.93973323779,4173.3101721082,4371.63818306563,4547.64992301789,4758.13957041178,5022.28461086005,5332.82227812348,5624.74471773812,5914.96531627296
South Asia (IDA & IBRD),TSA,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37.8961906433105,39.179759979248,39.4265518188477,40.8044395446777,42.4147987365723,43.6091918945313,45.3901481628418,46.8107414245605,48.7785301208496,50.609260559082,50.2481803894043,52.6222496032715,54.5473709106445,56.5245704650879,58.1932106018066,58.7280807495117,59.4217796325684,59.8931198120117,..
South Asia (IDA & IBRD),TSA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,178281304948.389,185625510836.39,191800469736.25,202078021659.484,217637164397.108,215565552688.786,217754136887.01,231632278919.7,241811253859.881,256082699783.538,270748944570.661,272844656200.909,268473630702.18,278593586112.83,284925110016.887,305617476690.411,313056950003.414,333095237955.904,353239473774.542,342678942385.023,364939023631.008,388121449449.595,402754568657.319,429917144510.959,447812086153.738,472004384614.749,494707392552.029,515374977075.285,559392537388.221,589918810243.708,621900576627.048,633827785908.029,670103222409.794,699599598419.073,741977643159.599,793539804914.072,847896642558.429,880084010464.108,929312197149.429,1001376239354.69,1042212931499.57,1086974818633.49,1127381049134.91,1209007847770.54,1300065838167.33,1414085329452.83,1536714819578.81,1675158979399.88,1740166471463.11,1872575948128.08,2042144113594.69,2171080898032.74,2290882811287.07,2430009982186.33,2599882607029.26,2797619174158.54,2988827716871.23,3182405851619.85
South Sudan,SSD,Adjusted net national income per capita (constant 2010 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3373.9613892905,1550.26928420213,1940.42850601065,1935.87940008879,1875.38006599798,1569.88834552626,..
South Sudan,SSD,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.75570011138916,..,..,..,4.92311000823975,..,..
